id,fk_school,fk_user,display_name,fk_staff_reporting_officer,staff_id,is_removable,active,is_resigned,resigned_effective_at,created_at,updated_at,last_modified_user,last_valid_checkin
465,1,83584,NULL,NULL,sn2dummy2+sn2dummy2+40083584_x83584_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
466,1,83585,NULL,NULL,sn2dummy2+sn2dummy2+40083585_x83585_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
467,1,83586,NULL,NULL,sn2dummy2+sn2dummy2+40083586_x83586_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
468,1,83587,NULL,NULL,sn2dummy2+sn2dummy2+40083587_x83587_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
469,1,83588,NULL,NULL,sn2dummy2+sn2dummy2+40083588_x83588_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
470,1,83589,NULL,NULL,sn2dummy2+sn2dummy2+40083589_x83589_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
471,1,83590,NULL,NULL,sn2dummy2+sn2dummy2+40083590_x83590_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
472,1,83591,NULL,NULL,sn2dummy2+sn2dummy2+40083591_x83591_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
473,1,83592,NULL,NULL,sn2dummy2+sn2dummy2+40083592_x83592_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
474,1,83593,NULL,NULL,sn2dummy2+sn2dummy2+40083593_x83593_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
475,1,83594,NULL,NULL,sn2dummy2+sn2dummy2+40083594_x83594_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
476,1,83595,NULL,NULL,sn2dummy2+sn2dummy2+40083595_x83595_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
477,1,83596,NULL,NULL,sn2dummy2+sn2dummy2+40083596_x83596_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
478,1,83597,NULL,NULL,sn2dummy2+sn2dummy2+40083597_x83597_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
479,1,83598,NULL,NULL,sn2dummy2+sn2dummy2+40083598_x83598_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
480,1,83599,NULL,NULL,sn2dummy2+sn2dummy2+40083599_x83599_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
481,1,83600,NULL,NULL,sn2dummy2+sn2dummy2+40083600_x83600_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
482,1,83601,NULL,NULL,sn2dummy2+sn2dummy2+40083601_x83601_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
483,1,83602,NULL,NULL,sn2dummy2+sn2dummy2+40083602_x83602_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
484,1,83603,NULL,NULL,sn2dummy2+sn2dummy2+40083603_x83603_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
485,1,83604,NULL,NULL,sn2dummy2+sn2dummy2+40083604_x83604_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
486,1,83605,NULL,NULL,sn2dummy2+sn2dummy2+40083605_x83605_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
487,1,83606,NULL,NULL,sn2dummy2+sn2dummy2+40083606_x83606_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
488,1,83607,NULL,NULL,sn2dummy2+sn2dummy2+40083607_x83607_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
489,1,83608,NULL,NULL,sn2dummy2+sn2dummy2+40083608_x83608_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
490,1,83609,NULL,NULL,sn2dummy2+sn2dummy2+40083609_x83609_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
491,1,83610,NULL,NULL,sn2dummy2+sn2dummy2+40083610_x83610_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
492,1,83611,NULL,NULL,sn2dummy2+sn2dummy2+40083611_x83611_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
493,1,83612,NULL,NULL,sn2dummy2+sn2dummy2+40083612_x83612_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
494,1,83613,NULL,NULL,sn2dummy2+sn2dummy2+40083613_x83613_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
495,1,83614,NULL,NULL,sn2dummy2+sn2dummy2+40083614_x83614_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 07:46,07/11/2024 11:34,NULL,01/11/2020
496,1,83640,NULL,NULL,sn2dummy2+nurhi_x83640_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:07,07/11/2024 11:34,NULL,01/11/2020
497,1,83641,NULL,NULL,sn2dummy2+sitinuraa_x83641_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:07,07/11/2024 11:34,NULL,01/11/2020
498,1,83642,NULL,NULL,sn2dummy2+durgadeve_x83642_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:07,07/11/2024 11:34,NULL,01/11/2020
499,1,83643,NULL,NULL,101282,1,1,0,NULL,01/11/2020 08:07,14/03/2022 14:10,32,01/11/2020
500,1,83644,NULL,NULL,sn2dummy2+nurdiyanah.a_x83644_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:07,07/11/2024 11:34,NULL,01/11/2020
501,1,83645,NULL,NULL,sn2dummy2+sn2dummy2+40083645_x83645_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
502,1,83646,NULL,NULL,sn2dummy2+christine.jz_x83646_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
503,1,83647,NULL,NULL,sn2dummy2+lohnq_x83647_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
504,1,83648,NULL,NULL,sn2dummy2+thanima_x83648_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
505,1,83649,NULL,NULL,sn2dummy2+tlimyt_x83649_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
506,1,83650,NULL,NULL,sn2dummy2+ismailsu_x83650_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
507,1,83651,NULL,NULL,sn2dummy2+dzulkeffdi_x83651_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
508,1,83652,NULL,NULL,sn2dummy2+sn2dummy2+40083652_x83652_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
509,1,83653,NULL,NULL,sn2dummy2+qingyun.ho_x83653_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
510,1,83654,NULL,NULL,sn2dummy2+kadirnu_x83654_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
511,1,83655,NULL,NULL,sn2dummy2+chenyan_x83655_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
512,1,83656,NULL,NULL,sn2dummy2+sn2dummy2+40083656_x83656_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
513,1,83657,NULL,NULL,sn2dummy2+gohhul_x83657_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
514,1,83658,NULL,NULL,102589,1,1,0,NULL,01/11/2020 08:08,26/12/2023 08:35,92500,01/11/2020
515,1,83659,NULL,NULL,100503,1,1,0,NULL,01/11/2020 08:08,23/02/2023 07:17,85159,01/11/2020
516,1,83660,NULL,NULL,sn2dummy2+kogilawani_x83660_xax_myfirstskool.com@gmail.com,1,1,0,NULL,01/11/2020 08:08,07/11/2024 11:34,NULL,01/11/2020
517,1,83661,NULL,NULL,sn2dummy2+sn2dummy2+40083661_x83661_xax_gmail.com@gmail.com,1,0,0,NULL,01/11/2020 09:08,07/11/2024 11:34,32,01/11/2020
518,1,83662,NULL,NULL,sn2dummy2+victoria.p_x83662_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,01/11/2020 09:21,07/11/2024 11:34,32,01/11/2020
519,1,83663,NULL,NULL,sn2dummy2+cs1_x83663_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,01/11/2020 11:53,07/11/2024 11:34,32,01/11/2020
520,1,83664,NULL,NULL,sn2dummy2+cs2_x83664_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,01/11/2020 11:55,07/11/2024 11:34,32,01/11/2020
521,1,83665,NULL,NULL,sn2dummy2+cs4_x83665_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,01/11/2020 11:57,07/11/2024 11:34,32,01/11/2020
522,1,83666,NULL,NULL,sn2dummy2+cs.buffer_x83666_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,01/11/2020 11:59,07/11/2024 11:34,32,01/11/2020
523,1,83667,NULL,NULL,sn2dummy2+cs6_x83667_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,01/11/2020 12:01,07/11/2024 11:34,32,01/11/2020
524,1,83668,NULL,NULL,sn2dummy2+cs5_x83668_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,01/11/2020 12:03,07/11/2024 11:34,32,01/11/2020
525,1,83669,NULL,NULL,sn2dummy2+krizyl.g_x83669_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,01/11/2020 12:06,07/11/2024 11:34,32,01/11/2020
526,1,83670,NULL,NULL,sn2dummy2+chensc_x83670_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,02/11/2020 01:13,07/11/2024 11:34,32,02/11/2020
527,1,83671,NULL,NULL,sn2dummy2+chonggold.l_x83671_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,02/11/2020 01:26,07/11/2024 11:34,32,02/11/2020
528,1,83672,NULL,NULL,sn2dummy2+sn2dummy2+40083672_x83672_xax_gmail.com@gmail.com,1,0,0,NULL,02/11/2020 01:27,07/11/2024 11:34,32,02/11/2020
529,1,83673,NULL,NULL,sn2dummy2+sn2dummy2+40083673_x83673_xax_gmail.com@gmail.com,1,0,0,NULL,02/11/2020 03:18,07/11/2024 11:34,32,02/11/2020
530,1,83674,NULL,NULL,sn2dummy2+sn2dummy2+40083674_x83674_xax_gmail.com@gmail.com,1,0,0,NULL,06/11/2020 04:34,07/11/2024 11:34,32,06/11/2020
531,1,83676,NULL,NULL,sn2dummy2+sn2dummy2+40083676_x83676_xax_gmail.com@gmail.com,1,0,0,NULL,12/11/2020 09:50,07/11/2024 11:34,32,12/11/2020
532,1,83677,NULL,NULL,sn2dummy2+rudely.g_x83677_xax_myfirstskool.com@gmail.com,1,1,0,NULL,12/11/2020 09:51,07/11/2024 11:34,32,12/11/2020
533,1,83678,NULL,NULL,105452,1,1,0,NULL,12/11/2020 09:52,02/01/2024 03:18,92500,12/11/2020
534,1,83679,NULL,NULL,sn2dummy2+sn2dummy2+40083679_x83679_xax_gmail.com@gmail.com,1,0,0,NULL,12/11/2020 09:52,07/11/2024 11:34,32,12/11/2020
535,1,83680,NULL,NULL,sn2dummy2+sn2dummy2+40083680_x83680_xax_gmail.com@gmail.com,1,0,0,NULL,12/11/2020 09:53,07/11/2024 11:34,32,12/11/2020
536,1,83681,NULL,NULL,sn2dummy2+charmain.gws_x83681_xax_myfirstskool.com@gmail.com,1,1,0,NULL,12/11/2020 09:56,07/11/2024 11:34,32,12/11/2020
537,1,83682,NULL,NULL,sn2dummy2+sn2dummy2+40083682_x83682_xax_gmail.com@gmail.com,1,0,0,NULL,13/11/2020 01:21,07/11/2024 11:34,32,13/11/2020
538,1,83683,NULL,NULL,sn2dummy2+sn2dummy2+40083683_x83683_xax_gmail.com@gmail.com,1,0,0,NULL,17/11/2020 06:08,07/11/2024 11:34,83665,17/11/2020
539,1,83684,NULL,NULL,sn2dummy2+shiqi-c_x83684_xax_myfirstskool.com@gmail.com,1,1,0,NULL,17/11/2020 08:05,07/11/2024 11:34,83613,17/11/2020
540,1,83685,NULL,NULL,102798,1,1,0,NULL,17/11/2020 08:54,01/07/2022 08:54,92500,17/11/2020
541,1,83686,NULL,NULL,sn2dummy2+shuping.e_x83686_xax_myfirstskool.com@gmail.com,1,1,0,NULL,17/11/2020 09:42,07/11/2024 11:34,83613,17/11/2020
542,1,83687,NULL,NULL,sn2dummy2+sn2dummy2+40083687_x83687_xax_gmail.com@gmail.com,1,0,0,NULL,18/11/2020 03:08,07/11/2024 11:34,83613,18/11/2020
543,1,83688,NULL,NULL,sn2dummy2+melissa.ng_x83688_xax_myfirstskool.com@gmail.com,1,1,0,NULL,20/11/2020 06:37,07/11/2024 11:34,83613,20/11/2020
544,1,83689,NULL,NULL,100698,1,1,0,NULL,20/11/2020 06:38,23/10/2023 02:32,85159,20/11/2020
545,1,83690,NULL,NULL,101219,1,1,0,NULL,23/11/2020 06:40,03/02/2023 02:24,92500,23/11/2020
546,1,83691,NULL,NULL,sn2dummy2+sn2dummy2+40083691_x83691_xax_gmail.com@gmail.com,1,0,0,NULL,24/11/2020 02:55,07/11/2024 11:34,83614,24/11/2020
547,1,83692,NULL,NULL,sn2dummy2+sn2dummy2+40083692_x83692_xax_gmail.com@gmail.com,1,0,0,NULL,25/11/2020 09:08,07/11/2024 11:34,83614,25/11/2020
548,1,83693,NULL,NULL,sn2dummy2+lowwt_x83693_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,27/11/2020 01:15,07/11/2024 11:34,83613,27/11/2020
549,1,83694,NULL,NULL,sn2dummy2+sn2dummy2+40083694_x83694_xax_gmail.com@gmail.com,1,0,0,NULL,27/11/2020 01:23,07/11/2024 11:34,83613,27/11/2020
550,1,83695,NULL,NULL,sn2dummy2+sn2dummy2+40083695_x83695_xax_gmail.com@gmail.com,1,0,0,NULL,01/12/2020 07:34,07/11/2024 11:34,83613,01/12/2020
551,1,83696,NULL,NULL,sn2dummy2+maggielee_x83696_xax_myfirstskool.com@gmail.com,1,1,0,NULL,02/12/2020 04:58,07/11/2024 11:34,83613,02/12/2020
552,1,83697,NULL,NULL,sn2dummy2+sn2dummy2+40083697_x83697_xax_gmail.com@gmail.com,1,0,0,NULL,03/12/2020 02:37,07/11/2024 11:34,83614,03/12/2020
553,1,83698,NULL,NULL,sn2dummy2+sn2dummy2+40083698_x83698_xax_gmail.com@gmail.com,1,0,0,NULL,03/12/2020 02:39,07/11/2024 11:34,83614,03/12/2020
554,1,83699,NULL,NULL,sn2dummy2+rahimfa_x83699_xax_myfirstskool.com@gmail.com,1,1,0,NULL,03/12/2020 06:18,07/11/2024 11:34,83613,03/12/2020
555,1,83744,NULL,NULL,sn2dummy2+salmah.a_x83744_xax_myfirstskool.com@gmail.com,1,1,0,NULL,04/12/2020 04:30,07/11/2024 11:34,83613,04/12/2020
556,1,83979,NULL,NULL,sn2dummy2+sohhuiqin_x83979_xax_myfirstskool.com@gmail.com,1,1,0,NULL,04/12/2020 14:31,07/11/2024 11:34,83613,04/12/2020
557,1,83980,NULL,NULL,sn2dummy2+enardecido.s_x83980_xax_myfirstskool.com@gmail.com,1,1,0,NULL,07/12/2020 05:51,07/11/2024 11:34,83613,07/12/2020
558,1,83981,NULL,NULL,101509,1,1,0,NULL,08/12/2020 06:52,01/11/2022 02:27,92500,08/12/2020
559,1,83984,NULL,NULL,sn2dummy2+soofun.leong_x83984_xax_myfirstskool.com@gmail.com,1,1,0,NULL,10/12/2020 01:43,07/11/2024 11:34,83614,10/12/2020
560,1,83985,NULL,NULL,sn2dummy2+pauline.yong_x83985_xax_myfirstskool.com@gmail.com,1,1,0,NULL,10/12/2020 04:07,07/11/2024 11:34,83613,10/12/2020
561,1,83986,NULL,NULL,sn2dummy2+azyan.ma_x83986_xax_myfirstskool.com@gmail.com,1,1,0,NULL,10/12/2020 04:14,07/11/2024 11:34,83613,10/12/2020
562,1,83988,NULL,NULL,sn2dummy2+sn2dummy2+40083988_x83988_xax_gmail.com@gmail.com,1,0,0,NULL,14/12/2020 06:22,07/11/2024 11:34,83613,14/12/2020
563,1,83989,NULL,NULL,sn2dummy2+nurain.za_x83989_xax_myfirstskool.com@gmail.com,1,1,0,NULL,14/12/2020 08:31,07/11/2024 11:34,83613,14/12/2020
564,1,83990,NULL,NULL,sn2dummy2+bo.li_x83990_xax_myfirstskool.com@gmail.com,1,1,0,NULL,14/12/2020 08:32,07/11/2024 11:34,83613,14/12/2020
565,1,83991,NULL,NULL,sn2dummy2+yiling.nan_x83991_xax_myfirstskool.com@gmail.com,1,1,0,NULL,14/12/2020 08:33,07/11/2024 11:34,83613,14/12/2020
566,1,83992,NULL,NULL,102501,1,1,0,NULL,16/12/2020 05:36,11/03/2022 10:06,83614,16/12/2020
567,1,83993,NULL,NULL,105425,1,0,0,NULL,16/12/2020 05:37,28/02/2023 03:23,83614,16/12/2020
568,1,83994,NULL,NULL,sn2dummy2+eileen.goh_x83994_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,17/12/2020 08:54,07/11/2024 11:34,32,17/12/2020
569,1,83995,NULL,NULL,102877,1,1,0,NULL,21/12/2020 09:24,01/11/2022 02:32,92500,21/12/2020
570,1,83996,NULL,NULL,sn2dummy2+mengmeng_x83996_xax_myfirstskool.com@gmail.com,1,1,0,NULL,22/12/2020 05:34,07/11/2024 11:34,85161,22/12/2020
571,1,83997,NULL,NULL,sn2dummy2+arlene.c_x83997_xax_myfirstskool.com@gmail.com,1,1,0,NULL,22/12/2020 09:58,07/11/2024 11:34,83614,22/12/2020
572,1,84001,NULL,NULL,sn2dummy2+sn2dummy2+40084001_x84001_xax_gmail.com@gmail.com,1,0,0,NULL,31/12/2020 02:05,07/11/2024 11:34,83614,31/12/2020
573,1,84002,NULL,NULL,sn2dummy2+rujiana.mohd_x84002_xax_myfirstskool.com@gmail.com,1,1,0,NULL,31/12/2020 02:06,07/11/2024 11:34,83614,31/12/2020
574,1,85133,NULL,NULL,sn2dummy2+sn2dummy2+40085133_x85133_xax_gmail.com@gmail.com,1,0,0,NULL,03/01/2021 11:58,07/11/2024 11:34,83613,03/01/2021
575,1,85134,NULL,NULL,sn2dummy2+sn2dummy2+40085134_x85134_xax_gmail.com@gmail.com,1,0,0,NULL,03/01/2021 11:59,07/11/2024 11:34,83613,03/01/2021
576,1,85135,NULL,NULL,sn2dummy2+chujianhui_x85135_xax_myfirstskool.com@gmail.com,1,1,0,NULL,03/01/2021 12:00,07/11/2024 11:34,83613,03/01/2021
577,1,85136,NULL,NULL,sn2dummy2+yuzhidan_x85136_xax_myfirstskool.com@gmail.com,1,1,0,NULL,03/01/2021 12:01,07/11/2024 11:34,83613,03/01/2021
578,1,85137,NULL,NULL,sn2dummy2+xiuqing.tan_x85137_xax_myfirstskool.com@gmail.com,1,1,0,NULL,04/01/2021 02:15,07/11/2024 11:34,83613,04/01/2021
579,1,85138,NULL,NULL,sn2dummy2+sn2dummy2+40085138_x85138_xax_gmail.com@gmail.com,1,0,0,NULL,04/01/2021 05:16,07/11/2024 11:34,83613,04/01/2021
580,1,85139,NULL,NULL,sn2dummy2+yugi_x85139_xax_myfirstskool.com@gmail.com,1,1,0,NULL,04/01/2021 05:36,07/11/2024 11:34,83614,04/01/2021
581,1,85140,NULL,NULL,sn2dummy2+sn2dummy2+40085140_x85140_xax_gmail.com@gmail.com,1,0,0,NULL,04/01/2021 07:28,07/11/2024 11:34,83613,04/01/2021
582,1,85141,NULL,NULL,101580,1,1,0,NULL,04/01/2021 07:47,11/10/2024 06:45,92500,04/01/2021
583,1,85142,NULL,NULL,sn2dummy2+barcelona.l_x85142_xax_myfirstskool.com@gmail.com,1,1,0,NULL,04/01/2021 08:04,07/11/2024 11:34,83988,04/01/2021
584,1,85143,NULL,NULL,sn2dummy2+eryani.ahmad_x85143_xax_myfirstskool.com@gmail.com,1,1,0,NULL,04/01/2021 08:06,07/11/2024 11:34,83988,04/01/2021
585,1,85144,NULL,NULL,sn2dummy2+nicole.low_x85144_xax_myfirstskool.com@gmail.com,1,1,0,NULL,04/01/2021 08:07,07/11/2024 11:34,83988,04/01/2021
586,1,85145,NULL,NULL,sn2dummy2+eileen.tan_x85145_xax_myfirstskool.com@gmail.com,1,1,0,NULL,04/01/2021 08:28,07/11/2024 11:34,83614,04/01/2021
587,1,85146,NULL,NULL,sn2dummy2+daishuwun_x85146_xax_myfirstskool.com@gmail.com,1,1,0,NULL,05/01/2021 07:46,07/11/2024 11:34,83614,05/01/2021
588,1,85147,NULL,NULL,sn2dummy2+daren.a_x85147_xax_myfirstskool.com@gmail.com,1,1,0,NULL,05/01/2021 07:46,07/11/2024 11:34,83614,05/01/2021
589,1,85148,NULL,NULL,sn2dummy2+sn2dummy2+40085148_x85148_xax_gmail.com@gmail.com,1,0,0,NULL,05/01/2021 07:54,07/11/2024 11:34,83614,05/01/2021
590,1,85149,NULL,NULL,101770,1,1,0,NULL,06/01/2021 09:07,11/03/2022 10:06,83614,06/01/2021
591,1,85150,NULL,NULL,sn2dummy2+leslie.s_x85150_xax_myfirstskool.com@gmail.com,1,1,0,NULL,06/01/2021 10:33,07/11/2024 11:34,83613,06/01/2021
592,1,85154,NULL,NULL,sn2dummy2+sn2dummy2+40085154_x85154_xax_gmail.com@gmail.com,1,0,0,NULL,08/01/2021 01:43,07/11/2024 11:34,83613,08/01/2021
593,1,85155,NULL,NULL,sn2dummy2+jerlyn-lim_x85155_xax_myfirstskool.com@gmail.com,1,1,0,NULL,08/01/2021 02:27,07/11/2024 11:34,83613,08/01/2021
594,1,85156,NULL,NULL,sn2dummy2+stewart.a_x85156_xax_myfirstskool.com@gmail.com,1,1,0,NULL,08/01/2021 02:28,07/11/2024 11:34,83613,08/01/2021
595,1,85157,NULL,NULL,sn2dummy2+sn2dummy2+40085157_x85157_xax_gmail.com@gmail.com,1,0,0,NULL,08/01/2021 02:29,07/11/2024 11:34,83613,08/01/2021
596,1,85158,NULL,NULL,sn2dummy2+sn2dummy2+40085158_x85158_xax_gmail.com@gmail.com,1,0,0,NULL,15/01/2021 09:33,07/11/2024 11:34,83614,15/01/2021
597,1,85159,NULL,NULL,sn2dummy2+dolly.chean_x85159_xax_seedinstitute.edu.sg@gmail.com,1,1,0,NULL,18/01/2021 01:39,07/11/2024 11:34,85160,18/01/2021
598,1,85160,NULL,NULL,sn2dummy2+niranga.k_x85160_xax_seedinstitute.edu.sg@gmail.com,1,1,0,NULL,18/01/2021 01:40,07/11/2024 11:34,83988,18/01/2021
599,1,85161,NULL,NULL,sn2dummy2+raymond.wong_x85161_xax_seedinstitute.edu.sg@gmail.com,1,1,0,NULL,18/01/2021 01:43,07/11/2024 11:34,85160,18/01/2021
600,1,85162,NULL,NULL,sn2dummy2+norshilah.n_x85162_xax_myfirstskool.com@gmail.com,1,1,0,NULL,18/01/2021 04:49,07/11/2024 11:34,83988,18/01/2021
601,1,85163,NULL,NULL,sn2dummy2+meiqi.guo_x85163_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,19/01/2021 10:51,07/11/2024 11:34,32,19/01/2021
602,1,85164,NULL,NULL,sn2dummy2+ahmed.shaikh_x85164_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,19/01/2021 10:55,07/11/2024 11:34,32,19/01/2021
603,1,85165,NULL,NULL,999810,1,1,0,NULL,19/01/2021 10:59,29/01/2024 06:25,116138,19/01/2021
604,1,85166,NULL,NULL,sn2dummy2+joelle.fung_x85166_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,19/01/2021 11:00,07/11/2024 11:34,32,19/01/2021
605,1,85167,NULL,NULL,sn2dummy2+chengliang.c_x85167_xax_ntucfirstcampus.com@gmail.com,1,1,0,NULL,22/01/2021 09:43,07/11/2024 11:34,32,22/01/2021
606,1,85168,NULL,NULL,sn2dummy2+sn2dummy2+40085168_x85168_xax_gmail.com@gmail.com,1,0,0,NULL,25/01/2021 09:33,07/11/2024 11:34,85159,25/01/2021
607,1,85169,NULL,NULL,sn2dummy2+shumei.guan_x85169_xax_myfirstskool.com@gmail.com,1,1,0,NULL,28/01/2021 05:08,07/11/2024 11:34,83988,28/01/2021
608,1,85170,NULL,NULL,sn2dummy2+sn2dummy2+40085170_x85170_xax_gmail.com@gmail.com,1,0,0,NULL,28/01/2021 12:17,07/11/2024 11:34,83613,28/01/2021
609,1,85171,NULL,NULL,sn2dummy2+limpingping_x85171_xax_myfirstskool.com@gmail.com,1,1,0,NULL,28/01/2021 12:18,07/11/2024 11:34,83613,28/01/2021
610,1,85172,NULL,NULL,101516,1,1,0,NULL,28/01/2021 12:20,02/02/2023 01:57,85159,28/01/2021
611,1,85173,NULL,NULL,sn2dummy2+dcostabr_x85173_xax_myfirstskool.com@gmail.com,1,1,0,NULL,28/01/2021 12:21,07/11/2024 11:34,83613,28/01/2021
612,1,85174,NULL,NULL,sn2dummy2+kuarmun_x85174_xax_myfirstskool.com@gmail.com,1,1,0,NULL,28/01/2021 12:22,07/11/2024 11:34,83613,28/01/2021
613,1,85175,NULL,NULL,sn2dummy2+sn2dummy2+40085175_x85175_xax_gmail.com@gmail.com,1,0,0,NULL,29/01/2021 02:37,07/11/2024 11:34,83613,29/01/2021
614,1,85176,NULL,NULL,sn2dummy2+sn2dummy2+40085176_x85176_xax_gmail.com@gmail.com,1,0,0,NULL,29/01/2021 02:42,07/11/2024 11:34,83613,29/01/2021
615,1,85177,NULL,NULL,sn2dummy2+sn2dummy2+40085177_x85177_xax_gmail.com@gmail.com,1,0,0,NULL,29/01/2021 02:42,07/11/2024 11:34,83613,29/01/2021
